$MeshFile
Vertex	X	YZ
2106	-0.09375	00
2107	-0.078125	00
2108	-0.0625	00
2109	-0.046875	00
2110	-0.03125	00
2111	-0.015625	00
2112	0	00
2113	0.015625	00
2114	0.03125	00
2115	0.046875	00
2116	0.0625	00
2117	0.078125	00
2118	0.09375	00
2119	0.109375	00
2120	0.125	00
2121	0.140625	00
2122	0.15625	00
2123	0.171875	00
2124	0.1875	00
2125	0.203125	00
2126	0.21875	00
2127	0.234375	00
2128	0.25	00
2129	0.265625	00
2130	0.28125	00
2131	0.296875	00
2132	0.3125	00
2133	0.328125	00
2134	0.34375	00
2135	0.359375	00
2136	0.375	00
2137	0.390625	00
2138	0.40625	00
2139	0.421875	00
2140	0.4375	00
2141	0.453125	00
2142	0.46875	00
2143	0.484375	00
2144	0.5	00
2145	-0.5	-0.0156250
2146	-0.484375	-0.0156250
2147	-0.46875	-0.0156250
2148	-0.453125	-0.0156250
2149	-0.4375	-0.0156250
2150	-0.421875	-0.0156250
2151	-0.40625	-0.0156250
2152	-0.390625	-0.0156250
2153	-0.375	-0.0156250
2154	-0.359375	-0.0156250
2155	-0.34375	-0.0156250
2156	-0.328125	-0.0156250
2157	-0.3125	-0.0156250
2158	-0.296875	-0.0156250
2159	-0.28125	-0.0156250
2160	-0.265625	-0.0156250
2161	-0.25	-0.0156250
2162	-0.234375	-0.0156250
2163	-0.21875	-0.0156250
2164	-0.203125	-0.0156250
2165	-0.1875	-0.0156250
2166	-0.171875	-0.0156250
2167	-0.15625	-0.0156250
2168	-0.140625	-0.0156250
2169	-0.125	-0.0156250
2170	-0.109375	-0.0156250
2171	-0.09375	-0.0156250
2172	-0.078125	-0.0156250
2173	-0.0625	-0.0156250
2174	-0.046875	-0.0156250
2175	-0.03125	-0.0156250
2176	-0.015625	-0.0156250
2177	0	-0.0156250
2178	0.015625	-0.0156250
2179	0.03125	-0.0156250
2180	0.046875	-0.0156250
2181	0.0625	-0.0156250
2182	0.078125	-0.0156250
2183	0.09375	-0.0156250
2184	0.109375	-0.0156250
2185	0.125	-0.0156250
2186	0.140625	-0.0156250
2187	0.15625	-0.0156250
2188	0.171875	-0.0156250
2189	0.1875	-0.0156250
2190	0.203125	-0.0156250
2191	0.21875	-0.0156250
2192	0.234375	-0.0156250
2193	0.25	-0.0156250
2194	0.265625	-0.0156250
2195	0.28125	-0.0156250
2196	0.296875	-0.0156250
2197	0.3125	-0.0156250
2198	0.328125	-0.0156250
2199	0.34375	-0.0156250
2200	0.359375	-0.0156250
2201	0.375	-0.0156250
2202	0.390625	-0.0156250
2203	0.40625	-0.0156250
2204	0.421875	-0.0156250
2205	0.4375	-0.0156250
2206	0.453125	-0.0156250
2207	0.46875	-0.0156250
2208	0.484375	-0.0156250
2209	0.5	-0.0156250
2210	-0.5	-0.031250
2211	-0.484375	-0.031250
2212	-0.46875	-0.031250
2213	-0.453125	-0.031250
2214	-0.4375	-0.031250
2215	-0.421875	-0.031250
2216	-0.40625	-0.031250
2217	-0.390625	-0.031250
2218	-0.375	-0.031250
2219	-0.359375	-0.031250
2220	-0.34375	-0.031250
2221	-0.328125	-0.031250
2222	-0.3125	-0.031250
2223	-0.296875	-0.031250
2224	-0.28125	-0.031250
2225	-0.265625	-0.031250
2226	-0.25	-0.031250
2227	-0.234375	-0.031250
2228	-0.21875	-0.031250
2229	-0.203125	-0.031250
2230	-0.1875	-0.031250
2231	-0.171875	-0.031250
2232	-0.15625	-0.031250
2233	-0.140625	-0.031250
2234	-0.125	-0.031250
2235	-0.109375	-0.031250
2236	-0.09375	-0.031250
2237	-0.078125	-0.031250
2238	-0.0625	-0.031250
2239	-0.046875	-0.031250
2240	-0.03125	-0.031250
2241	-0.015625	-0.031250
2242	0	-0.031250
2243	0.015625	-0.031250
2244	0.03125	-0.031250
2245	0.046875	-0.031250
2246	0.0625	-0.031250
2247	0.078125	-0.031250
2248	0.09375	-0.031250
2249	0.109375	-0.031250
2250	0.125	-0.031250
2251	0.140625	-0.031250
2252	0.15625	-0.031250
2253	0.171875	-0.031250
2254	0.1875	-0.031250
2255	0.203125	-0.031250
2256	0.21875	-0.031250
2257	0.234375	-0.031250
2258	0.25	-0.031250
2259	0.265625	-0.031250
2260	0.28125	-0.031250
2261	0.296875	-0.031250
2262	0.3125	-0.031250
2263	0.328125	-0.031250
2264	0.34375	-0.031250
2265	0.359375	-0.031250
2266	0.375	-0.031250
2267	0.390625	-0.031250
2268	0.40625	-0.031250
2269	0.421875	-0.031250
2270	0.4375	-0.031250
2271	0.453125	-0.031250
2272	0.46875	-0.031250
2273	0.484375	-0.031250
2274	0.5	-0.031250
2275	-0.5	-0.0468750
2276	-0.484375	-0.0468750
2277	-0.46875	-0.0468750
2278	-0.453125	-0.0468750
2279	-0.4375	-0.0468750
2280	-0.421875	-0.0468750
2281	-0.40625	-0.0468750
2282	-0.390625	-0.0468750
2283	-0.375	-0.0468750
2284	-0.359375	-0.0468750
2285	-0.34375	-0.0468750
2286	-0.328125	-0.0468750
2287	-0.3125	-0.0468750
2288	-0.296875	-0.0468750
2289	-0.28125	-0.0468750
2290	-0.265625	-0.0468750
2291	-0.25	-0.0468750
2292	-0.234375	-0.0468750
2293	-0.21875	-0.0468750
2294	-0.203125	-0.0468750
2295	-0.1875	-0.0468750
2296	-0.171875	-0.0468750
2297	-0.15625	-0.0468750
2298	-0.140625	-0.0468750
2299	-0.125	-0.0468750
2300	-0.109375	-0.0468750
2301	-0.09375	-0.0468750
2302	-0.078125	-0.0468750
2303	-0.0625	-0.0468750
2304	-0.046875	-0.0468750
2305	-0.03125	-0.0468750
2306	-0.015625	-0.0468750
2307	0	-0.0468750
2308	0.015625	-0.0468750
2309	0.03125	-0.0468750
2310	0.046875	-0.0468750
2311	0.0625	-0.0468750
2312	0.078125	-0.0468750
2313	0.09375	-0.0468750
2314	0.109375	-0.0468750
2315	0.125	-0.0468750
2316	0.140625	-0.0468750
2317	0.15625	-0.0468750
2318	0.171875	-0.0468750
2319	0.1875	-0.0468750
2320	0.203125	-0.0468750
2321	0.21875	-0.0468750
2322	0.234375	-0.0468750
2323	0.25	-0.0468750
2324	0.265625	-0.0468750
2325	0.28125	-0.0468750
2326	0.296875	-0.0468750
2327	0.3125	-0.0468750
2328	0.328125	-0.0468750
2329	0.34375	-0.0468750
2330	0.359375	-0.0468750
2331	0.375	-0.0468750
2332	0.390625	-0.0468750
2333	0.40625	-0.0468750
2334	0.421875	-0.0468750
2335	0.4375	-0.0468750
2336	0.453125	-0.0468750
2337	0.46875	-0.0468750
2338	0.484375	-0.0468750
2339	0.5	-0.0468750
2340	-0.5	-0.06250
2341	-0.484375	-0.06250
2342	-0.46875	-0.06250
2343	-0.453125	-0.06250
2344	-0.4375	-0.06250
2345	-0.421875	-0.06250
2346	-0.40625	-0.06250
2347	-0.390625	-0.06250
2348	-0.375	-0.06250
2349	-0.359375	-0.06250
2350	-0.34375	-0.06250
2351	-0.328125	-0.06250
2352	-0.3125	-0.06250
2353	-0.296875	-0.06250
2354	-0.28125	-0.06250
2355	-0.265625	-0.06250
2356	-0.25	-0.06250
2357	-0.234375	-0.06250
2358	-0.21875	-0.06250
2359	-0.203125	-0.06250
2360	-0.1875	-0.06250
2361	-0.171875	-0.06250
2362	-0.15625	-0.06250
2363	-0.140625	-0.06250
2364	-0.125	-0.06250
2365	-0.109375	-0.06250
2366	-0.09375	-0.06250
2367	-0.078125	-0.06250
2368	-0.0625	-0.06250
2369	-0.046875	-0.06250
2370	-0.03125	-0.06250
2371	-0.015625	-0.06250
2372	0	-0.06250
2373	0.015625	-0.06250
2374	0.03125	-0.06250
2375	0.046875	-0.06250
2376	0.0625	-0.06250
2377	0.078125	-0.06250
2378	0.09375	-0.06250
2379	0.109375	-0.06250
2380	0.125	-0.06250
2381	0.140625	-0.06250
2382	0.15625	-0.06250
2383	0.171875	-0.06250
2384	0.1875	-0.06250
2385	0.203125	-0.06250
2386	0.21875	-0.06250
2387	0.234375	-0.06250
2388	0.25	-0.06250
2389	0.265625	-0.06250
2390	0.28125	-0.06250
2391	0.296875	-0.06250
2392	0.3125	-0.06250
2393	0.328125	-0.06250
2394	0.34375	-0.06250
2395	0.359375	-0.06250
2396	0.375	-0.06250
2397	0.390625	-0.06250
2398	0.40625	-0.06250
2399	0.421875	-0.06250
2400	0.4375	-0.06250
2401	0.453125	-0.06250
2402	0.46875	-0.06250
2403	0.484375	-0.06250
2404	0.5	-0.06250
2405	-0.5	-0.0781250
2406	-0.484375	-0.0781250
2407	-0.46875	-0.0781250
2408	-0.453125	-0.0781250
2409	-0.4375	-0.0781250
2410	-0.421875	-0.0781250
2411	-0.40625	-0.0781250
2412	-0.390625	-0.0781250
2413	-0.375	-0.0781250
2414	-0.359375	-0.0781250
2415	-0.34375	-0.0781250
2416	-0.328125	-0.0781250
2417	-0.3125	-0.0781250
2418	-0.296875	-0.0781250
2419	-0.28125	-0.0781250
2420	-0.265625	-0.0781250
2421	-0.25	-0.0781250
2422	-0.234375	-0.0781250
2423	-0.21875	-0.0781250
2424	-0.203125	-0.0781250
2425	-0.1875	-0.0781250
2426	-0.171875	-0.0781250
2427	-0.15625	-0.0781250
2428	-0.140625	-0.0781250
2429	-0.125	-0.0781250
2430	-0.109375	-0.0781250
2431	-0.09375	-0.0781250
2432	-0.078125	-0.0781250
2433	-0.0625	-0.0781250
2434	-0.046875	-0.0781250
2435	-0.03125	-0.0781250
2436	-0.015625	-0.0781250
2437	0	-0.0781250
2438	0.015625	-0.0781250
2439	0.03125	-0.0781250
2440	0.046875	-0.0781250
2441	0.0625	-0.0781250
2442	0.078125	-0.0781250
2443	0.09375	-0.0781250
2444	0.109375	-0.0781250
2445	0.125	-0.0781250
2446	0.140625	-0.0781250
2447	0.15625	-0.0781250
2448	0.171875	-0.0781250
2449	0.1875	-0.0781250
2450	0.203125	-0.0781250
2451	0.21875	-0.0781250
2452	0.234375	-0.0781250
2453	0.25	-0.0781250
2454	0.265625	-0.0781250
2455	0.28125	-0.0781250
2456	0.296875	-0.0781250
2457	0.3125	-0.0781250
2458	0.328125	-0.0781250
2459	0.34375	-0.0781250
2460	0.359375	-0.0781250
2461	0.375	-0.0781250
2462	0.390625	-0.0781250
2463	0.40625	-0.0781250
2464	0.421875	-0.0781250
2465	0.4375	-0.0781250
2466	0.453125	-0.0781250
2467	0.46875	-0.0781250
2468	0.484375	-0.0781250
2469	0.5	-0.0781250
2470	-0.5	-0.093750
2471	-0.484375	-0.093750
2472	-0.46875	-0.093750
2473	-0.453125	-0.093750
2474	-0.4375	-0.093750
2475	-0.421875	-0.093750
2476	-0.40625	-0.093750
2477	-0.390625	-0.093750
2478	-0.375	-0.093750
2479	-0.359375	-0.093750
2480	-0.34375	-0.093750
2481	-0.328125	-0.093750
2482	-0.3125	-0.093750
2483	-0.296875	-0.093750
2484	-0.28125	-0.093750
2485	-0.265625	-0.093750
2486	-0.25	-0.093750
2487	-0.234375	-0.093750
2488	-0.21875	-0.093750
2489	-0.203125	-0.093750
2490	-0.1875	-0.093750
2491	-0.171875	-0.093750
2492	-0.15625	-0.093750
2493	-0.140625	-0.093750
2494	-0.125	-0.093750
2495	-0.109375	-0.093750
2496	-0.09375	-0.093750
2497	-0.078125	-0.093750
2498	-0.0625	-0.093750
2499	-0.046875	-0.093750
2500	-0.03125	-0.093750
2501	-0.015625	-0.093750
2502	0	-0.093750
2503	0.015625	-0.093750
2504	0.03125	-0.093750
2505	0.046875	-0.093750
2506	0.0625	-0.093750
2507	0.078125	-0.093750
2508	0.09375	-0.093750
2509	0.109375	-0.093750
2510	0.125	-0.093750
2511	0.140625	-0.093750
2512	0.15625	-0.093750
2513	0.171875	-0.093750
2514	0.1875	-0.093750
2515	0.203125	-0.093750
2516	0.21875	-0.093750
2517	0.234375	-0.093750
2518	0.25	-0.093750
2519	0.265625	-0.093750
2520	0.28125	-0.093750
2521	0.296875	-0.093750
2522	0.3125	-0.093750
2523	0.328125	-0.093750
2524	0.34375	-0.093750
2525	0.359375	-0.093750
2526	0.375	-0.093750
2527	0.390625	-0.093750
2528	0.40625	-0.093750
2529	0.421875	-0.093750
2530	0.4375	-0.093750
2531	0.453125	-0.093750
2532	0.46875	-0.093750
2533	0.484375	-0.093750
2534	0.5	-0.093750
2535	-0.5	-0.1093750
2536	-0.484375	-0.1093750
2537	-0.46875	-0.1093750
2538	-0.453125	-0.1093750
2539	-0.4375	-0.1093750
2540	-0.421875	-0.1093750
2541	-0.40625	-0.1093750
2542	-0.390625	-0.1093750
2543	-0.375	-0.1093750
2544	-0.359375	-0.1093750
2545	-0.34375	-0.1093750
2546	-0.328125	-0.1093750
2547	-0.3125	-0.1093750
2548	-0.296875	-0.1093750
2549	-0.28125	-0.1093750
2550	-0.265625	-0.1093750
2551	-0.25	-0.1093750
2552	-0.234375	-0.1093750
2553	-0.21875	-0.1093750
2554	-0.203125	-0.1093750
2555	-0.1875	-0.1093750
2556	-0.171875	-0.1093750
2557	-0.15625	-0.1093750
2558	-0.140625	-0.1093750
2559	-0.125	-0.1093750
2560	-0.109375	-0.1093750
2561	-0.09375	-0.1093750
2562	-0.078125	-0.1093750
2563	-0.0625	-0.1093750
2564	-0.046875	-0.1093750
2565	-0.03125	-0.1093750
2566	-0.015625	-0.1093750
2567	0	-0.1093750
2568	0.015625	-0.1093750
2569	0.03125	-0.1093750
2570	0.046875	-0.1093750
2571	0.0625	-0.1093750
2572	0.078125	-0.1093750
2573	0.09375	-0.1093750
2574	0.109375	-0.1093750
2575	0.125	-0.1093750
2576	0.140625	-0.1093750
2577	0.15625	-0.1093750
2578	0.171875	-0.1093750
2579	0.1875	-0.1093750
2580	0.203125	-0.1093750
2581	0.21875	-0.1093750
2582	0.234375	-0.1093750
2583	0.25	-0.1093750
2584	0.265625	-0.1093750
2585	0.28125	-0.1093750
2586	0.296875	-0.1093750
2587	0.3125	-0.1093750
2588	0.328125	-0.1093750
2589	0.34375	-0.1093750
2590	0.359375	-0.1093750
2591	0.375	-0.1093750
2592	0.390625	-0.1093750
2593	0.40625	-0.1093750
2594	0.421875	-0.1093750
2595	0.4375	-0.1093750
2596	0.453125	-0.1093750
2597	0.46875	-0.1093750
2598	0.484375	-0.1093750
2599	0.5	-0.1093750
2600	-0.5	-0.1250
2601	-0.484375	-0.1250
2602	-0.46875	-0.1250
2603	-0.453125	-0.1250
2604	-0.4375	-0.1250
2605	-0.421875	-0.1250
2606	-0.40625	-0.1250
2607	-0.390625	-0.1250
2608	-0.375	-0.1250
2609	-0.359375	-0.1250
2610	-0.34375	-0.1250
2611	-0.328125	-0.1250
2612	-0.3125	-0.1250
2613	-0.296875	-0.1250
2614	-0.28125	-0.1250
2615	-0.265625	-0.1250
2616	-0.25	-0.1250
2617	-0.234375	-0.1250
2618	-0.21875	-0.1250
2619	-0.203125	-0.1250
2620	-0.1875	-0.1250
2621	-0.171875	-0.1250
2622	-0.15625	-0.1250
2623	-0.140625	-0.1250
2624	-0.125	-0.1250
2625	-0.109375	-0.1250
2626	-0.09375	-0.1250
2627	-0.078125	-0.1250
2628	-0.0625	-0.1250
2629	-0.046875	-0.1250
2630	-0.03125	-0.1250
2631	-0.015625	-0.1250
2632	0	-0.1250
2633	0.015625	-0.1250
2634	0.03125	-0.1250
2635	0.046875	-0.1250
2636	0.0625	-0.1250
2637	0.078125	-0.1250
2638	0.09375	-0.1250
2639	0.109375	-0.1250
2640	0.125	-0.1250
2641	0.140625	-0.1250
2642	0.15625	-0.1250
2643	0.171875	-0.1250
2644	0.1875	-0.1250
2645	0.203125	-0.1250
2646	0.21875	-0.1250
2647	0.234375	-0.1250
2648	0.25	-0.1250
2649	0.265625	-0.1250
2650	0.28125	-0.1250
2651	0.296875	-0.1250
2652	0.3125	-0.1250
2653	0.328125	-0.1250
2654	0.34375	-0.1250
2655	0.359375	-0.1250
2656	0.375	-0.1250
2657	0.390625	-0.1250
2658	0.40625	-0.1250
2659	0.421875	-0.1250
2660	0.4375	-0.1250
2661	0.453125	-0.1250
2662	0.46875	-0.1250
2663	0.484375	-0.1250
2664	0.5	-0.1250
2665	-0.5	-0.1406250
2666	-0.484375	-0.1406250
2667	-0.46875	-0.1406250
2668	-0.453125	-0.1406250
2669	-0.4375	-0.1406250
2670	-0.421875	-0.1406250
2671	-0.40625	-0.1406250
2672	-0.390625	-0.1406250
2673	-0.375	-0.1406250
2674	-0.359375	-0.1406250
2675	-0.34375	-0.1406250
2676	-0.328125	-0.1406250
2677	-0.3125	-0.1406250
2678	-0.296875	-0.1406250
2679	-0.28125	-0.1406250
2680	-0.265625	-0.1406250
2681	-0.25	-0.1406250
2682	-0.234375	-0.1406250
2683	-0.21875	-0.1406250
2684	-0.203125	-0.1406250
2685	-0.1875	-0.1406250
2686	-0.171875	-0.1406250
2687	-0.15625	-0.1406250
2688	-0.140625	-0.1406250
2689	-0.125	-0.1406250
2690	-0.109375	-0.1406250
2691	-0.09375	-0.1406250
2692	-0.078125	-0.1406250
2693	-0.0625	-0.1406250
2694	-0.046875	-0.1406250
2695	-0.03125	-0.1406250
2696	-0.015625	-0.1406250
2697	0	-0.1406250
2698	0.015625	-0.1406250
2699	0.03125	-0.1406250
2700	0.046875	-0.1406250
2701	0.0625	-0.1406250
2702	0.078125	-0.1406250
2703	0.09375	-0.1406250
2704	0.109375	-0.1406250
2705	0.125	-0.1406250
2706	0.140625	-0.1406250
2707	0.15625	-0.1406250
2708	0.171875	-0.1406250
2709	0.1875	-0.1406250
2710	0.203125	-0.1406250
2711	0.21875	-0.1406250
2712	0.234375	-0.1406250
2713	0.25	-0.1406250
2714	0.265625	-0.1406250
2715	0.28125	-0.1406250
2716	0.296875	-0.1406250
2717	0.3125	-0.1406250
2718	0.328125	-0.1406250
2719	0.34375	-0.1406250
2720	0.359375	-0.1406250
2721	0.375	-0.1406250
2722	0.390625	-0.1406250
2723	0.40625	-0.1406250
2724	0.421875	-0.1406250
2725	0.4375	-0.1406250
2726	0.453125	-0.1406250
2727	0.46875	-0.1406250
2728	0.484375	-0.1406250
2729	0.5	-0.1406250
2730	-0.5	-0.156250
2731	-0.484375	-0.156250
2732	-0.46875	-0.156250
2733	-0.453125	-0.156250
2734	-0.4375	-0.156250
2735	-0.421875	-0.156250
2736	-0.40625	-0.156250
2737	-0.390625	-0.156250
2738	-0.375	-0.156250
2739	-0.359375	-0.156250
2740	-0.34375	-0.156250
2741	-0.328125	-0.156250
2742	-0.3125	-0.156250
2743	-0.296875	-0.156250
2744	-0.28125	-0.156250
2745	-0.265625	-0.156250
2746	-0.25	-0.156250
2747	-0.234375	-0.156250
2748	-0.21875	-0.156250
2749	-0.203125	-0.156250
2750	-0.1875	-0.156250
2751	-0.171875	-0.156250
2752	-0.15625	-0.156250
2753	-0.140625	-0.156250
2754	-0.125	-0.156250
2755	-0.109375	-0.156250
2756	-0.09375	-0.156250
2757	-0.078125	-0.156250
2758	-0.0625	-0.156250
2759	-0.046875	-0.156250
2760	-0.03125	-0.156250
2761	-0.015625	-0.156250
2762	0	-0.156250
2763	0.015625	-0.156250
2764	0.03125	-0.156250
2765	0.046875	-0.156250
2766	0.0625	-0.156250
2767	0.078125	-0.156250
2768	0.09375	-0.156250
2769	0.109375	-0.156250
2770	0.125	-0.156250
2771	0.140625	-0.156250
2772	0.15625	-0.156250
2773	0.171875	-0.156250
2774	0.1875	-0.156250
2775	0.203125	-0.156250
2776	0.21875	-0.156250
2777	0.234375	-0.156250
2778	0.25	-0.156250
2779	0.265625	-0.156250
2780	0.28125	-0.156250
2781	0.296875	-0.156250
2782	0.3125	-0.156250
2783	0.328125	-0.156250
2784	0.34375	-0.156250
2785	0.359375	-0.156250
2786	0.375	-0.156250
2787	0.390625	-0.156250
2788	0.40625	-0.156250
2789	0.421875	-0.156250
2790	0.4375	-0.156250
2791	0.453125	-0.156250
2792	0.46875	-0.156250
2793	0.484375	-0.156250
2794	0.5	-0.156250
2795	-0.5	-0.1718750
2796	-0.484375	-0.1718750
2797	-0.46875	-0.1718750
2798	-0.453125	-0.1718750
2799	-0.4375	-0.1718750
2800	-0.421875	-0.1718750
2801	-0.40625	-0.1718750
2802	-0.390625	-0.1718750
2803	-0.375	-0.1718750
2804	-0.359375	-0.1718750
2805	-0.34375	-0.1718750
2806	-0.328125	-0.1718750
2807	-0.3125	-0.1718750
2808	-0.296875	-0.1718750
2809	-0.28125	-0.1718750
2810	-0.265625	-0.1718750
2811	-0.25	-0.1718750
2812	-0.234375	-0.1718750
2813	-0.21875	-0.1718750
2814	-0.203125	-0.1718750
2815	-0.1875	-0.1718750
2816	-0.171875	-0.1718750
2817	-0.15625	-0.1718750
2818	-0.140625	-0.1718750
2819	-0.125	-0.1718750
2820	-0.109375	-0.1718750
2821	-0.09375	-0.1718750
2822	-0.078125	-0.1718750
2823	-0.0625	-0.1718750
2824	-0.046875	-0.1718750
2825	-0.03125	-0.1718750
2826	-0.015625	-0.1718750
2827	0	-0.1718750
2828	0.015625	-0.1718750
2829	0.03125	-0.1718750
2830	0.046875	-0.1718750
2831	0.0625	-0.1718750
2832	0.078125	-0.1718750
2833	0.09375	-0.1718750
2834	0.109375	-0.1718750
2835	0.125	-0.1718750
2836	0.140625	-0.1718750
2837	0.15625	-0.1718750
2838	0.171875	-0.1718750
2839	0.1875	-0.1718750
2840	0.203125	-0.1718750
2841	0.21875	-0.1718750
2842	0.234375	-0.1718750
2843	0.25	-0.1718750
2844	0.265625	-0.1718750
2845	0.28125	-0.1718750
2846	0.296875	-0.1718750
2847	0.3125	-0.1718750
2848	0.328125	-0.1718750
2849	0.34375	-0.1718750
2850	0.359375	-0.1718750
2851	0.375	-0.1718750
2852	0.390625	-0.1718750
2853	0.40625	-0.1718750
2854	0.421875	-0.1718750
2855	0.4375	-0.1718750
2856	0.453125	-0.1718750
2857	0.46875	-0.1718750
2858	0.484375	-0.1718750
2859	0.5	-0.1718750
2860	-0.5	-0.18750
2861	-0.484375	-0.18750
2862	-0.46875	-0.18750
2863	-0.453125	-0.18750
2864	-0.4375	-0.18750
2865	-0.421875	-0.18750
2866	-0.40625	-0.18750
2867	-0.390625	-0.18750
2868	-0.375	-0.18750
2869	-0.359375	-0.18750
2870	-0.34375	-0.18750
2871	-0.328125	-0.18750
2872	-0.3125	-0.18750
2873	-0.296875	-0.18750
2874	-0.28125	-0.18750
2875	-0.265625	-0.18750
2876	-0.25	-0.18750
2877	-0.234375	-0.18750
2878	-0.21875	-0.18750
2879	-0.203125	-0.18750
2880	-0.1875	-0.18750
2881	-0.171875	-0.18750
2882	-0.15625	-0.18750
2883	-0.140625	-0.18750
2884	-0.125	-0.18750
2885	-0.109375	-0.18750
2886	-0.09375	-0.18750
2887	-0.078125	-0.18750
2888	-0.0625	-0.18750
2889	-0.046875	-0.18750
2890	-0.03125	-0.18750
2891	-0.015625	-0.18750
2892	0	-0.18750
2893	0.015625	-0.18750
2894	0.03125	-0.18750
2895	0.046875	-0.18750
2896	0.0625	-0.18750
2897	0.078125	-0.18750
2898	0.09375	-0.18750
2899	0.109375	-0.18750
2900	0.125	-0.18750
2901	0.140625	-0.18750
2902	0.15625	-0.18750
2903	0.171875	-0.18750
2904	0.1875	-0.18750
2905	0.203125	-0.18750
2906	0.21875	-0.18750
2907	0.234375	-0.18750
2908	0.25	-0.18750
2909	0.265625	-0.18750
2910	0.28125	-0.18750
2911	0.296875	-0.18750
2912	0.3125	-0.18750
2913	0.328125	-0.18750
2914	0.34375	-0.18750
2915	0.359375	-0.18750
2916	0.375	-0.18750
2917	0.390625	-0.18750
2918	0.40625	-0.18750
2919	0.421875	-0.18750
2920	0.4375	-0.18750
2921	0.453125	-0.18750
2922	0.46875	-0.18750
2923	0.484375	-0.18750
2924	0.5	-0.18750
2925	-0.5	-0.2031250
2926	-0.484375	-0.2031250
2927	-0.46875	-0.2031250
2928	-0.453125	-0.2031250
2929	-0.4375	-0.2031250
2930	-0.421875	-0.2031250
2931	-0.40625	-0.2031250
2932	-0.390625	-0.2031250
2933	-0.375	-0.2031250
2934	-0.359375	-0.2031250
2935	-0.34375	-0.2031250
2936	-0.328125	-0.2031250
2937	-0.3125	-0.2031250
2938	-0.296875	-0.2031250
2939	-0.28125	-0.2031250
2940	-0.265625	-0.2031250
2941	-0.25	-0.2031250
2942	-0.234375	-0.2031250
2943	-0.21875	-0.2031250
2944	-0.203125	-0.2031250
2945	-0.1875	-0.2031250
2946	-0.171875	-0.2031250
2947	-0.15625	-0.2031250
2948	-0.140625	-0.2031250
2949	-0.125	-0.2031250
2950	-0.109375	-0.2031250
2951	-0.09375	-0.2031250
2952	-0.078125	-0.2031250
2953	-0.0625	-0.2031250
2954	-0.046875	-0.2031250
2955	-0.03125	-0.2031250
2956	-0.015625	-0.2031250
2957	0	-0.2031250
2958	0.015625	-0.2031250
2959	0.03125	-0.2031250
2960	0.046875	-0.2031250
2961	0.0625	-0.2031250
2962	0.078125	-0.2031250
2963	0.09375	-0.2031250
2964	0.109375	-0.2031250
2965	0.125	-0.2031250
2966	0.140625	-0.2031250
2967	0.15625	-0.2031250
2968	0.171875	-0.2031250
2969	0.1875	-0.2031250
2970	0.203125	-0.2031250
2971	0.21875	-0.2031250
2972	0.234375	-0.2031250
2973	0.25	-0.2031250
2974	0.265625	-0.2031250
2975	0.28125	-0.2031250
2976	0.296875	-0.2031250
2977	0.3125	-0.2031250
2978	0.328125	-0.2031250
2979	0.34375	-0.2031250
2980	0.359375	-0.2031250
2981	0.375	-0.2031250
2982	0.390625	-0.2031250
2983	0.40625	-0.2031250
2984	0.421875	-0.2031250
2985	0.4375	-0.2031250
2986	0.453125	-0.2031250
2987	0.46875	-0.2031250
2988	0.484375	-0.2031250
2989	0.5	-0.2031250
2990	-0.5	-0.218750
2991	-0.484375	-0.218750
2992	-0.46875	-0.218750
2993	-0.453125	-0.218750
2994	-0.4375	-0.218750
2995	-0.421875	-0.218750
2996	-0.40625	-0.218750
2997	-0.390625	-0.218750
2998	-0.375	-0.218750
2999	-0.359375	-0.218750
3000	-0.34375	-0.218750
3001	-0.328125	-0.218750
3002	-0.3125	-0.218750
3003	-0.296875	-0.218750
3004	-0.28125	-0.218750
3005	-0.265625	-0.218750
3006	-0.25	-0.218750
3007	-0.234375	-0.218750
3008	-0.21875	-0.218750
3009	-0.203125	-0.218750
3010	-0.1875	-0.218750
3011	-0.171875	-0.218750
3012	-0.15625	-0.218750
3013	-0.140625	-0.218750
3014	-0.125	-0.218750
3015	-0.109375	-0.218750
3016	-0.09375	-0.218750
3017	-0.078125	-0.218750
3018	-0.0625	-0.218750
3019	-0.046875	-0.218750
3020	-0.03125	-0.218750
3021	-0.015625	-0.218750
3022	0	-0.218750
3023	0.015625	-0.218750
3024	0.03125	-0.218750
3025	0.046875	-0.218750
3026	0.0625	-0.218750
3027	0.078125	-0.218750
3028	0.09375	-0.218750
3029	0.109375	-0.218750
3030	0.125	-0.218750
3031	0.140625	-0.218750
3032	0.15625	-0.218750
3033	0.171875	-0.218750
3034	0.1875	-0.218750
3035	0.203125	-0.218750
3036	0.21875	-0.218750
3037	0.234375	-0.218750
3038	0.25	-0.218750
3039	0.265625	-0.218750
3040	0.28125	-0.218750
3041	0.296875	-0.218750
3042	0.3125	-0.218750
3043	0.328125	-0.218750
3044	0.34375	-0.218750
3045	0.359375	-0.218750
3046	0.375	-0.218750
3047	0.390625	-0.218750
3048	0.40625	-0.218750
3049	0.421875	-0.218750
3050	0.4375	-0.218750
3051	0.453125	-0.218750
3052	0.46875	-0.218750
3053	0.484375	-0.218750
3054	0.5	-0.218750
3055	-0.5	-0.2343750
3056	-0.484375	-0.2343750
3057	-0.46875	-0.2343750
3058	-0.453125	-0.2343750
3059	-0.4375	-0.2343750
3060	-0.421875	-0.2343750
